episode,steps,result,boss_hp_remaining,boss_hp_ratio,phase_reached,avg_reward_all,reward_dealer,reward_tank,reward_healer,reward_support,damage_tank,damage_healer,damage_support,heal_done_healer,buffs_support,mechanic_success,mechanic_fail,stagger_success,stagger_fail,elapsed_sec
196,20,TIMEOUT,4510,0.902,0,-59.817,-0.22,-62.32,-68.46,-48.67,20,5,0,0,1,0,0,0,0,16.3
197,39,TIMEOUT,4280,0.856,0,-64.18,35.38,-76.77,-46.05,-69.72,10,0,0,40,0,0,0,0,0,16.4
198,12,TIMEOUT,5000,1.0,0,-60.0,-72.42,-55.87,-72.51,-51.62,0,0,0,0,1,0,0,0,0,16.4
199,22,TIMEOUT,4815,0.963,0,-51.16,-43.87,-33.62,-69.69,-50.17,0,0,0,0,3,0,0,0,0,16.5
200,47,TIMEOUT,4615,0.923,0,-45.47,-21.17,-28.02,-39.57,-68.82,30,15,0,80,3,0,0,0,0,16.7
201,22,TIMEOUT,4635,0.927,0,-50.227,-20.92,-39.42,-62.79,-48.47,10,0,15,40,1,0,0,0,0,16.7
202,13,TIMEOUT,5000,1.0,0,-60.673,-70.97,-58.07,-50.28,-73.67,0,0,0,0,0,0,0,0,0,16.7
203,19,TIMEOUT,4815,0.963,0,-61.19,-42.67,-61.37,-68.48,-53.72,0,0,0,0,0,0,0,0,0,16.8
204,45,WIPE,3980,0.796,0,-223.127,-65.62,-224.77,-216.99,-227.62,0,0,0,0,0,0,0,0,0,16.9
205,35,TIMEOUT,5000,1.0,0,-68.827,-69.07,-88.57,-67.59,-50.32,0,0,0,0,3,0,0,0,0,17.0
206,39,TIMEOUT,4590,0.918,0,-48.577,-13.67,-57.37,-44.09,-44.27,20,0,15,40,3,0,0,0,0,17.1
207,22,TIMEOUT,4845,0.969,0,-59.997,-48.67,-60.42,-68.45,-51.12,0,0,0,40,1,0,0,0,0,17.2
208,16,TIMEOUT,4980,0.996,0,-45.48,-70.27,-44.12,-43.7,-48.62,0,20,0,40,1,0,0,0,0,17.3
209,17,TIMEOUT,5000,1.0,0,-53.517,-71.12,-59.47,-50.56,-50.52,0,0,0,0,2,0,0,0,0,17.3
210,10,TIMEOUT,5000,1.0,0,-52.22,-71.52,-56.62,-50.47,-49.57,0,0,0,0,0,0,0,0,0,17.3
211,26,TIMEOUT,4935,0.987,0,-69.107,-60.02,-63.52,-70.88,-72.92,0,0,0,0,1,0,0,0,0,17.4
212,24,TIMEOUT,4925,0.985,0,-51.817,-59.97,-37.62,-70.71,-47.12,10,0,0,0,2,0,0,0,0,17.5
213,29,TIMEOUT,4535,0.907,0,-60.423,0.48,-63.47,-67.28,-50.52,0,0,0,0,2,0,0,0,0,17.5
214,32,TIMEOUT,4340,0.868,0,-51.427,26.83,-61.57,-39.84,-52.87,10,0,0,80,0,0,0,0,0,17.6
215,21,TIMEOUT,4995,0.999,0,-47.527,-70.32,-44.87,-46.74,-50.97,0,5,0,31,1,0,0,0,0,17.7
216,40,TIMEOUT,4280,0.856,0,-60.743,32.08,-45.17,-67.24,-69.82,40,0,0,0,3,0,0,0,0,17.8
217,23,TIMEOUT,5000,1.0,0,-60.627,-69.97,-39.22,-68.89,-73.77,0,0,0,0,0,0,0,0,0,17.9
218,35,TIMEOUT,4620,0.924,0,-54.073,-12.17,-47.72,-62.23,-52.27,0,5,0,40,2,0,0,0,0,18.0
219,38,TIMEOUT,4615,0.923,0,-58.31,-11.67,-52.47,-67.89,-54.57,10,0,0,0,0,0,0,0,0,18.1
220,14,TIMEOUT,5000,1.0,0,-60.357,-70.82,-55.82,-52.83,-72.42,0,0,0,0,2,0,0,0,0,18.1
221,11,TIMEOUT,5000,1.0,0,-53.627,-71.77,-55.77,-50.39,-54.72,0,0,0,0,1,0,0,0,0,18.1
222,26,TIMEOUT,4390,0.878,0,-54.77,17.33,-47.42,-68.17,-48.72,20,0,0,0,2,0,0,0,0,18.2
223,33,TIMEOUT,4225,0.845,0,-60.773,40.33,-64.37,-68.68,-49.27,20,0,15,0,0,0,0,0,0,18.3
224,24,TIMEOUT,4540,0.908,0,-56.123,-6.67,-54.02,-63.18,-51.17,10,0,15,40,1,0,0,0,0,18.4
225,32,WIPE,4635,0.927,0,-215.393,-167.57,-208.82,-217.89,-219.47,20,5,0,0,1,0,0,0,0,18.5
226,32,TIMEOUT,4165,0.833,0,-57.783,50.23,-36.92,-66.11,-70.32,30,0,0,0,0,0,0,0,0,18.6
227,31,TIMEOUT,4250,0.85,0,-59.327,40.78,-59.97,-43.84,-74.17,0,10,0,40,1,0,0,0,0,18.7
228,28,TIMEOUT,4560,0.912,0,-52.43,-10.37,-40.97,-69.45,-46.87,20,0,15,0,1,0,0,0,0,18.7
229,22,TIMEOUT,4660,0.932,0,-52.973,-23.37,-43.47,-70.38,-45.07,0,0,30,0,1,0,0,0,0,18.8
230,25,TIMEOUT,4660,0.932,0,-47.987,-22.87,-29.32,-66.17,-48.47,10,5,15,40,3,0,0,0,0,18.9
231,21,TIMEOUT,4500,0.9,0,-55.723,-2.22,-47.97,-70.73,-48.47,20,0,15,0,1,0,0,0,0,19.0
232,38,WIPE,4205,0.841,0,-218.853,-103.82,-214.02,-220.37,-222.17,20,0,0,40,2,0,0,0,0,19.0
233,12,TIMEOUT,5000,1.0,0,-51.45,-71.82,-54.92,-50.96,-48.47,0,0,0,0,2,0,0,0,0,19.1
234,20,TIMEOUT,4550,0.91,0,-47.907,-4.77,-44.47,-51.43,-47.82,0,0,15,0,0,0,0,0,0,19.2
235,22,TIMEOUT,4935,0.987,0,-55.233,-60.72,-46.82,-69.71,-49.17,0,0,0,0,2,0,0,0,0,19.2
236,12,TIMEOUT,5000,1.0,0,-56.933,-71.12,-48.67,-50.71,-71.42,0,0,0,0,0,0,0,0,0,19.2
237,25,TIMEOUT,4800,0.96,0,-62.573,-42.57,-70.57,-69.48,-47.67,0,0,15,0,1,0,0,0,0,19.3
238,29,TIMEOUT,4535,0.907,0,-61.993,-4.62,-63.72,-69.64,-52.62,30,0,0,0,1,0,0,0,0,19.4
239,20,TIMEOUT,4795,0.959,0,-48.82,-44.47,-47.57,-50.37,-48.52,0,5,15,0,1,0,0,0,0,19.5
240,22,TIMEOUT,4540,0.908,0,-52.727,-4.62,-40.47,-68.69,-49.02,25,0,0,0,1,0,0,0,0,19.5
241,17,TIMEOUT,4895,0.979,0,-60.577,-58.22,-42.07,-65.09,-74.57,10,0,0,40,3,0,0,0,0,19.6
242,13,TIMEOUT,4985,0.997,0,-46.907,-71.12,-42.67,-49.98,-48.07,0,0,15,0,3,0,0,0,0,19.6
243,22,TIMEOUT,4625,0.925,0,-45.8,-23.22,-40.87,-51.36,-45.17,20,0,45,0,3,0,0,0,0,19.7
244,16,TIMEOUT,5000,1.0,0,-49.13,-71.62,-46.07,-50.75,-50.57,0,0,0,0,2,0,0,0,0,19.7
245,30,TIMEOUT,4305,0.861,0,-54.127,26.73,-46.92,-43.99,-71.47,40,5,0,40,2,0,0,0,0,19.8
246,49,TIMEOUT,3920,0.784,0,-46.043,81.63,-39.07,-45.34,-53.72,40,15,30,40,4,0,0,0,0,20.0
247,49,TIMEOUT,4290,0.858,0,-48.293,33.38,-62.92,-28.54,-53.42,20,10,0,118,2,0,0,0,0,20.2
248,10,TIMEOUT,5000,1.0,0,-51.953,-71.52,-51.72,-52.12,-52.02,0,0,0,0,1,0,0,0,0,20.2
249,7,TIMEOUT,5000,1.0,0,-50.733,-71.87,-50.22,-50.06,-51.92,0,0,0,0,1,0,0,0,0,20.2
250,13,TIMEOUT,4985,0.997,0,-50.11,-71.12,-49.52,-49.59,-51.22,0,0,15,0,2,0,0,0,0,20.3
251,40,TIMEOUT,4815,0.963,0,-57.207,-40.37,-63.97,-54.28,-53.37,0,0,0,80,3,0,0,0,0,20.4
252,18,TIMEOUT,4825,0.965,0,-51.477,-47.17,-40.07,-47.34,-67.02,0,5,15,0,1,0,0,0,0,20.5
253,13,TIMEOUT,4985,0.997,0,-56.09,-71.62,-54.42,-64.68,-49.17,0,0,15,40,0,0,0,0,0,20.5
254,25,TIMEOUT,4720,0.944,0,-53.203,-32.77,-42.42,-66.92,-50.27,20,10,0,0,2,0,0,0,0,20.6
255,10,TIMEOUT,5000,1.0,0,-50.153,-71.82,-51.62,-49.07,-49.77,0,0,0,0,0,0,0,0,0,20.6
256,18,TIMEOUT,4885,0.977,0,-47.12,-57.92,-41.92,-49.27,-50.17,20,0,0,0,1,0,0,0,0,20.6
257,28,TIMEOUT,4325,0.865,0,-46.26,26.58,-36.97,-47.29,-54.52,10,15,0,0,1,0,0,0,0,20.7
258,15,TIMEOUT,5000,1.0,0,-53.703,-71.72,-56.72,-52.42,-51.97,0,0,0,0,0,0,0,0,0,20.8
259,41,TIMEOUT,4210,0.842,0,-51.73,47.28,-61.52,-41.75,-51.92,10,5,0,55,1,0,0,0,0,20.9
260,19,TIMEOUT,4985,0.997,0,-50.013,-71.02,-56.92,-41.75,-51.37,0,0,15,40,2,0,0,0,0,20.9
261,29,TIMEOUT,4505,0.901,0,-56.49,4.68,-51.72,-68.48,-49.27,0,0,0,0,1,0,0,0,0,21.0
262,38,TIMEOUT,4360,0.872,0,-56.683,20.78,-51.22,-65.56,-53.27,20,30,0,0,0,0,0,0,0,21.1
263,40,TIMEOUT,4115,0.823,0,-55.977,62.43,-51.02,-64.44,-52.47,10,10,0,40,0,0,0,0,0,21.2
264,27,TIMEOUT,4505,0.901,0,-60.61,0.68,-63.87,-67.04,-50.92,25,5,0,0,0,0,0,0,0,21.3
265,41,WIPE,4160,0.832,0,-214.123,-92.22,-207.77,-215.03,-219.57,0,5,0,0,1,0,0,0,0,21.4
266,17,TIMEOUT,4995,0.999,0,-46.433,-71.07,-46.77,-39.56,-52.97,0,5,0,50,2,0,0,0,0,21.5
267,22,TIMEOUT,4697,0.9394,0,-61.4,-32.32,-41.22,-69.11,-73.87,45,8,0,0,1,0,0,0,0,21.5
268,38,TIMEOUT,4335,0.867,0,-47.773,27.53,-52.77,-37.93,-52.62,0,0,15,80,2,0,0,0,0,21.6
269,36,TIMEOUT,4677,0.9354,0,-38.433,-30.02,-26.37,-43.56,-45.37,10,18,45,40,2,0,0,0,0,21.8
270,20,TIMEOUT,4625,0.925,0,-46.353,-19.02,-43.37,-44.52,-51.17,10,10,15,40,0,0,0,0,0,21.8
271,36,TIMEOUT,4345,0.869,0,-50.057,18.58,-54.12,-48.08,-47.97,20,0,45,40,1,0,0,0,0,21.9
272,32,TIMEOUT,4520,0.904,0,-60.853,1.28,-61.72,-67.32,-53.52,0,0,15,0,0,0,0,0,0,22.0
273,22,TIMEOUT,5000,1.0,0,-61.443,-70.27,-63.12,-70.39,-50.82,0,0,0,0,3,0,0,0,0,22.1
274,29,TIMEOUT,4555,0.911,0,-52.097,-6.22,-56.92,-44.3,-55.07,0,10,0,0,1,0,0,0,0,22.2
275,32,TIMEOUT,4300,0.86,0,-46.707,29.28,-46.67,-45.58,-47.87,20,0,30,40,0,0,0,0,0,22.2
276,31,TIMEOUT,4315,0.863,0,-49.947,26.73,-46.02,-51.0,-52.82,20,0,15,0,0,0,0,0,0,22.4
277,22,TIMEOUT,4795,0.959,0,-64.88,-42.42,-51.17,-71.65,-71.82,20,0,0,0,1,0,0,0,0,22.4
278,34,TIMEOUT,4265,0.853,0,-48.2,38.23,-54.97,-39.11,-50.52,20,5,0,75,1,0,0,0,0,22.5
279,13,TIMEOUT,5000,1.0,0,-60.5,-71.77,-55.52,-72.16,-53.82,0,0,0,0,0,0,0,0,0,22.6
280,19,TIMEOUT,4630,0.926,0,-42.09,-28.07,-45.72,-41.48,-39.07,0,15,75,40,0,0,0,0,0,22.6
281,27,TIMEOUT,4665,0.933,0,-50.737,-27.12,-61.87,-39.27,-51.07,0,25,0,40,1,0,0,0,0,22.7
282,14,TIMEOUT,4875,0.975,0,-54.413,-52.37,-41.07,-70.35,-51.82,0,0,0,0,2,0,0,0,0,22.7
283,32,WIPE,4680,0.936,0,-214.977,-176.72,-208.07,-217.34,-219.52,10,0,30,0,2,0,0,0,0,22.8
284,34,TIMEOUT,4495,0.899,0,-65.647,3.78,-74.72,-49.05,-73.17,0,10,0,0,1,0,0,0,0,23.0
285,17,TIMEOUT,4970,0.994,0,-47.5,-71.12,-56.32,-41.91,-44.27,0,0,30,55,0,0,0,0,0,23.0
286,26,TIMEOUT,4300,0.86,0,-49.267,30.93,-42.67,-53.06,-52.07,20,0,0,0,1,0,0,0,0,23.1
287,57,WIPE,4545,0.909,0,-211.667,-160.27,-204.82,-218.11,-212.07,30,5,45,0,3,0,0,0,0,23.2
288,28,TIMEOUT,4965,0.993,0,-64.667,-70.12,-76.17,-66.56,-51.27,10,10,15,0,0,0,0,0,0,23.4
289,34,TIMEOUT,4490,0.898,0,-57.977,3.73,-71.97,-49.39,-52.57,10,5,0,0,3,0,0,0,0,23.5
290,10,TIMEOUT,4980,0.996,0,-48.337,-71.27,-44.12,-51.67,-49.22,20,0,0,0,1,0,0,0,0,23.5
291,23,TIMEOUT,4455,0.891,0,-54.613,4.83,-41.87,-69.8,-52.17,50,0,0,0,1,0,0,0,0,23.6
292,27,TIMEOUT,4345,0.869,0,-46.19,22.08,-42.92,-43.68,-51.97,30,5,0,40,0,0,0,0,0,23.7
293,22,TIMEOUT,4535,0.907,0,-56.717,-0.12,-51.07,-70.16,-48.92,0,0,0,0,1,0,0,0,0,23.8
294,34,TIMEOUT,4425,0.885,0,-48.97,8.78,-61.57,-37.87,-47.47,0,15,30,80,0,0,0,0,0,23.9
295,23,TIMEOUT,5000,1.0,0,-52.097,-70.97,-59.72,-48.65,-47.92,0,0,0,0,2,0,0,0,0,24.0
296,36,TIMEOUT,4345,0.869,0,-52.607,23.73,-54.62,-48.13,-55.07,30,0,0,40,0,0,0,0,0,24.1
297,23,TIMEOUT,4605,0.921,0,-47.043,-14.47,-42.17,-46.89,-52.07,20,5,0,0,0,0,0,0,0,24.2
298,19,TIMEOUT,4995,0.999,0,-50.063,-70.37,-53.42,-45.45,-51.32,0,5,0,40,0,0,0,0,0,24.3
299,27,TIMEOUT,5000,1.0,0,-53.637,-70.27,-63.72,-48.77,-48.42,0,0,0,0,3,0,0,0,0,24.3
300,19,TIMEOUT,5000,1.0,0,-50.96,-70.77,-48.77,-50.14,-53.97,0,0,0,0,2,0,0,0,0,24.5
301,43,WIPE,4610,0.922,0,-207.713,-160.67,-187.82,-215.5,-219.82,10,5,0,40,0,0,0,0,0,24.6
302,40,TIMEOUT,4745,0.949,0,-56.417,-32.97,-64.12,-48.61,-56.52,0,0,0,40,3,0,0,0,0,24.7
303,33,TIMEOUT,4415,0.883,0,-61.367,14.53,-64.12,-66.46,-53.52,20,0,0,40,0,0,0,0,0,24.8
304,44,WIPE,4610,0.922,0,-210.823,-172.82,-207.17,-212.98,-212.32,20,15,45,0,3,0,0,0,0,24.9
305,32,TIMEOUT,4360,0.872,0,-45.39,22.48,-47.42,-37.38,-51.37,0,5,15,95,1,0,0,0,0,25.0
306,42,TIMEOUT,4230,0.846,0,-47.737,41.93,-52.07,-33.82,-57.32,10,15,0,80,1,0,0,0,0,25.1
307,24,TIMEOUT,4545,0.909,0,-51.347,-6.17,-44.92,-58.8,-50.32,0,5,15,80,0,0,0,0,0,25.2
308,29,TIMEOUT,4465,0.893,0,-59.267,7.08,-75.62,-49.51,-52.67,10,0,0,0,0,0,0,0,0,25.3
309,28,TIMEOUT,4990,0.998,0,-51.043,-69.07,-29.17,-51.29,-72.67,10,0,0,0,3,0,0,0,0,25.4
310,49,TIMEOUT,4080,0.816,0,-52.867,62.48,-43.67,-48.36,-66.57,30,5,15,40,0,0,0,0,0,25.5
311,25,TIMEOUT,4680,0.936,0,-48.687,-23.22,-48.82,-47.22,-50.02,10,0,0,38,2,0,0,0,0,25.6
312,23,TIMEOUT,4480,0.896,0,-45.213,0.13,-43.47,-43.15,-49.02,10,10,35,40,0,0,0,0,0,25.7
313,34,TIMEOUT,4320,0.864,0,-50.217,29.58,-47.22,-51.86,-51.57,30,0,0,0,1,0,0,0,0,25.7
314,12,TIMEOUT,5000,1.0,0,-52.017,-71.57,-53.87,-51.61,-50.57,0,0,0,0,0,0,0,0,0,25.8
315,13,TIMEOUT,5000,1.0,0,-59.423,-71.52,-51.12,-52.83,-74.32,0,0,0,0,0,0,0,0,0,25.8
316,44,WIPE,4345,0.869,0,-208.997,-123.77,-187.92,-214.85,-224.22,20,0,15,0,0,0,0,0,0,25.9
317,13,TIMEOUT,5000,1.0,0,-59.223,-71.17,-53.72,-71.23,-52.72,0,0,0,0,0,0,0,0,0,26.0
318,13,TIMEOUT,5000,1.0,0,-51.64,-71.57,-53.97,-49.98,-50.97,0,0,0,0,0,0,0,0,0,26.0
319,44,TIMEOUT,4180,0.836,0,-56.987,53.03,-53.22,-63.37,-54.37,0,0,15,80,0,0,0,0,0,26.1
320,22,TIMEOUT,4540,0.908,0,-53.46,-4.42,-43.97,-46.24,-70.17,10,0,15,40,1,0,0,0,0,26.2
321,39,TIMEOUT,4195,0.839,0,-60.403,49.68,-65.07,-48.87,-67.27,0,0,0,40,1,0,0,0,0,26.3
322,23,TIMEOUT,4555,0.911,0,-51.09,-4.67,-39.62,-63.38,-50.27,10,0,0,40,2,0,0,0,0,26.4
323,23,TIMEOUT,4675,0.935,0,-44.24,-22.92,-40.32,-42.28,-50.12,10,5,0,40,2,0,0,0,0,26.4
324,50,TIMEOUT,4280,0.856,0,-51.873,32.98,-38.32,-59.48,-57.82,35,5,0,80,3,0,0,0,0,26.6
325,27,TIMEOUT,4345,0.869,0,-52.943,21.93,-64.97,-46.19,-47.67,20,0,15,40,0,0,0,0,0,26.7
326,25,TIMEOUT,4680,0.936,0,-50.18,-29.52,-39.07,-39.4,-72.07,20,5,15,80,0,0,0,0,0,26.8
327,28,TIMEOUT,4310,0.862,0,-52.65,31.18,-64.72,-43.81,-49.42,10,0,0,40,2,0,0,0,0,26.8
328,17,TIMEOUT,4665,0.933,0,-53.893,-23.72,-43.87,-68.74,-49.07,20,5,0,0,1,0,0,0,0,26.9
329,34,TIMEOUT,4565,0.913,0,-57.943,-3.77,-59.82,-43.99,-70.02,0,0,0,40,2,0,0,0,0,27.0
330,22,TIMEOUT,4570,0.914,0,-55.883,-16.32,-32.22,-64.66,-70.77,45,0,15,38,2,0,0,0,0,27.0
331,44,TIMEOUT,3900,0.78,0,-57.5,89.28,-50.72,-63.36,-58.42,45,0,0,40,0,0,0,0,0,27.2
332,27,TIMEOUT,4410,0.882,0,-52.133,12.18,-61.62,-41.91,-52.87,30,5,0,40,2,0,0,0,0,27.3
333,11,TIMEOUT,5000,1.0,0,-52.377,-71.87,-51.92,-52.19,-53.02,0,0,0,0,1,0,0,0,0,27.3
334,13,TIMEOUT,4905,0.981,0,-53.77,-57.07,-43.02,-42.87,-75.42,0,0,0,40,0,0,0,0,0,27.3
335,28,TIMEOUT,4420,0.884,0,-44.393,11.63,-36.27,-45.74,-51.17,10,0,15,40,2,0,0,0,0,27.4
336,37,WIPE,4287,0.8574,0,-206.593,-126.47,-192.02,-211.59,-216.17,40,8,45,40,1,0,0,0,0,27.5
337,12,TIMEOUT,4800,0.96,0,-45.05,-47.77,-37.92,-50.96,-46.27,10,0,35,0,0,0,0,0,0,27.6
338,22,TIMEOUT,4625,0.925,0,-50.493,-25.17,-43.92,-42.99,-64.57,0,0,65,40,0,0,0,0,0,27.6
339,41,WIPE,4315,0.863,0,-216.857,-117.87,-210.07,-216.83,-223.67,0,0,0,0,1,0,0,0,0,27.7
340,7,TIMEOUT,5000,1.0,0,-57.667,-71.57,-46.22,-71.56,-55.22,0,0,0,0,0,0,0,0,0,27.8
341,22,TIMEOUT,4460,0.892,0,-44.917,7.03,-40.57,-41.26,-52.92,0,15,0,55,0,0,0,0,0,27.8
342,40,TIMEOUT,4520,0.904,0,-59.02,-4.52,-53.17,-67.87,-56.02,45,0,0,0,2,0,0,0,0,28.0
343,7,TIMEOUT,5000,1.0,0,-50.833,-71.67,-46.82,-52.66,-53.02,0,0,0,0,0,0,0,0,0,28.0
344,30,TIMEOUT,4655,0.931,0,-51.363,-21.32,-36.27,-44.9,-72.92,10,5,15,40,1,0,0,0,0,28.1
345,34,TIMEOUT,4115,0.823,0,-57.0,57.38,-45.32,-55.06,-70.62,45,5,0,0,2,0,0,0,0,28.2
346,48,WIPE,4270,0.854,0,-211.067,-108.52,-198.02,-212.86,-222.32,10,0,0,0,1,0,0,0,0,28.4
347,13,TIMEOUT,5000,1.0,0,-52.79,-71.67,-56.12,-52.68,-49.57,0,0,0,0,1,0,0,0,0,28.4
348,14,TIMEOUT,5000,1.0,0,-50.213,-71.12,-47.52,-51.7,-51.42,0,0,0,0,1,0,0,0,0,28.5
349,30,TIMEOUT,4144,0.8288,0,-46.797,50.38,-40.32,-45.25,-54.82,45,5,0,40,2,0,0,0,0,28.5
350,38,WIPE,4260,0.852,0,-210.767,-117.57,-208.62,-206.31,-217.37,10,15,30,80,1,0,0,0,0,28.7
351,37,TIMEOUT,4340,0.868,0,-46.65,13.28,-58.47,-32.51,-48.97,50,20,30,80,1,0,0,0,0,28.8
352,10,TIMEOUT,4935,0.987,0,-51.253,-61.37,-49.07,-51.82,-52.87,0,0,0,0,0,0,0,0,0,28.8
353,25,TIMEOUT,4855,0.971,0,-46.347,-55.32,-34.72,-51.35,-52.97,35,0,15,0,0,0,0,0,0,28.9
354,7,TIMEOUT,5000,1.0,0,-56.933,-71.72,-48.67,-72.41,-49.72,0,0,0,0,0,0,0,0,0,28.9
355,21,TIMEOUT,4455,0.891,0,-44.06,-2.22,-45.02,-47.74,-39.42,0,0,80,40,2,0,0,0,0,29.0
356,35,TIMEOUT,4220,0.844,0,-52.41,46.23,-52.02,-48.74,-56.47,0,5,0,40,1,0,0,0,0,29.0
357,40,TIMEOUT,3937,0.7874,0,-55.53,80.03,-59.42,-59.05,-48.12,20,18,30,40,2,0,0,0,0,29.1
358,11,TIMEOUT,5000,1.0,0,-53.143,-71.77,-52.97,-52.99,-53.47,0,0,0,0,1,0,0,0,0,29.2
359,36,WIPE,4425,0.885,0,-212.187,-139.22,-203.72,-216.07,-216.77,10,0,35,0,2,0,0,0,0,29.3
360,36,TIMEOUT,4065,0.813,0,-47.387,61.83,-60.57,-31.97,-49.62,20,35,15,80,1,0,0,0,0,29.4
361,33,TIMEOUT,4565,0.913,0,-51.627,-5.12,-54.37,-43.14,-57.37,0,0,0,55,0,0,0,0,0,29.5
362,51,WIPE,4180,0.836,0,-210.73,-97.12,-200.57,-207.3,-224.32,10,0,0,40,1,0,0,0,0,29.6
363,33,WIPE,4575,0.915,0,-215.75,-160.77,-207.17,-217.21,-222.87,20,0,0,0,2,0,0,0,0,29.7
364,47,TIMEOUT,4355,0.871,0,-53.247,22.63,-45.22,-48.6,-65.92,10,0,15,40,4,0,0,0,0,29.8
365,46,WIPE,4465,0.893,0,-208.603,-144.17,-191.12,-215.57,-219.12,0,10,30,0,2,0,0,0,0,30.0
366,24,TIMEOUT,4690,0.938,0,-52.927,-34.32,-47.57,-44.84,-66.37,10,0,50,40,2,0,0,0,0,30.1
367,22,TIMEOUT,4845,0.969,0,-58.837,-51.07,-37.77,-69.42,-69.32,0,0,30,0,0,0,0,0,0,30.1
368,35,WIPE,4680,0.936,0,-216.82,-181.12,-218.62,-219.62,-212.22,10,0,60,0,1,0,0,0,0,30.2
369,15,TIMEOUT,5000,1.0,0,-50.587,-71.72,-50.97,-49.77,-51.02,0,0,0,0,0,0,0,0,0,30.3
370,36,WIPE,4595,0.919,0,-218.383,-157.77,-211.57,-218.01,-225.57,0,0,0,0,0,0,0,0,0,30.4
371,32,TIMEOUT,4580,0.916,0,-56.457,-15.77,-45.72,-69.98,-53.67,30,5,15,0,0,0,0,0,0,30.5
372,7,TIMEOUT,5000,1.0,0,-58.867,-72.02,-52.37,-71.71,-52.52,0,0,0,0,1,0,0,0,0,30.5
373,32,TIMEOUT,4645,0.929,0,-50.383,-22.22,-53.37,-45.16,-52.62,40,5,0,40,2,0,0,0,0,30.6
374,18,TIMEOUT,4745,0.949,0,-49.95,-32.77,-48.47,-51.16,-50.22,0,5,0,0,0,0,0,0,0,30.6
375,31,WIPE,4495,0.899,0,-214.137,-144.77,-202.27,-216.97,-223.17,10,0,0,0,0,0,0,0,0,30.7
376,18,TIMEOUT,4925,0.985,0,-48.707,-60.67,-44.97,-51.83,-49.32,10,0,0,0,1,0,0,0,0,30.8
377,28,TIMEOUT,4540,0.908,0,-61.677,-6.37,-44.62,-69.79,-70.62,10,0,15,0,3,0,0,0,0,30.9
378,23,TIMEOUT,4605,0.921,0,-53.087,-12.52,-39.72,-69.07,-50.47,0,0,0,0,2,0,0,0,0,30.9
379,7,TIMEOUT,4995,0.999,0,-49.717,-71.72,-47.42,-50.21,-51.52,0,5,0,0,1,0,0,0,0,31.0
380,27,TIMEOUT,4560,0.912,0,-59.487,-10.57,-36.97,-69.62,-71.87,35,0,0,0,0,0,0,0,0,31.0
381,30,TIMEOUT,4605,0.921,0,-59.73,-16.12,-40.07,-68.4,-70.72,10,0,15,0,0,0,0,0,0,31.1
382,14,TIMEOUT,4905,0.981,0,-56.44,-56.77,-43.57,-72.03,-53.72,0,0,0,0,1,0,0,0,0,31.2
383,17,TIMEOUT,4985,0.997,0,-63.777,-70.82,-48.72,-71.34,-71.27,0,0,15,0,1,0,0,0,0,31.2
384,34,TIMEOUT,4530,0.906,0,-55.263,-3.52,-30.12,-67.95,-67.72,20,0,15,0,0,0,0,0,0,31.3
385,43,TIMEOUT,3875,0.775,0,-50.97,88.23,-53.27,-52.52,-47.12,20,5,50,0,0,0,0,0,0,31.4
386,14,TIMEOUT,4645,0.929,0,-51.94,-24.22,-37.07,-69.23,-49.52,20,10,15,0,0,0,0,0,0,31.5
387,36,TIMEOUT,4645,0.929,0,-58.047,-19.97,-54.52,-48.1,-71.52,10,5,0,0,1,0,0,0,0,31.6
388,38,TIMEOUT,3880,0.776,0,-46.803,81.23,-40.07,-52.27,-48.07,80,5,45,0,0,0,0,0,0,31.7
389,34,TIMEOUT,4290,0.858,0,-59.44,32.23,-56.87,-66.63,-54.82,10,5,15,0,0,0,0,0,0,31.8
390,28,TIMEOUT,4682,0.9364,0,-50.043,-34.12,-38.37,-41.69,-70.07,48,5,15,40,2,0,0,0,0,31.9
391,7,TIMEOUT,5000,1.0,0,-58.533,-71.97,-53.02,-72.31,-50.27,0,0,0,0,1,0,0,0,0,32.0
392,18,TIMEOUT,5000,1.0,0,-59.307,-73.67,-59.17,-65.68,-53.07,0,0,0,40,2,0,0,0,0,32.0
393,14,TIMEOUT,4985,0.997,0,-55.113,-70.92,-42.47,-69.95,-52.92,10,5,0,0,2,0,0,0,0,32.0
394,48,WIPE,4525,0.905,0,-212.453,-151.72,-198.27,-213.62,-225.47,10,20,0,0,1,0,0,0,0,32.2
395,7,TIMEOUT,5000,1.0,0,-51.567,-71.97,-55.47,-49.96,-49.27,0,0,0,0,2,0,0,0,0,32.2
396,30,TIMEOUT,4500,0.9,0,-53.48,-5.37,-46.97,-67.3,-46.17,45,5,15,0,1,0,0,0,0,32.3
397,12,TIMEOUT,4985,0.997,0,-46.85,-70.77,-44.87,-49.71,-45.97,0,0,15,0,3,0,0,0,0,32.4
398,20,TIMEOUT,4985,0.997,0,-57.513,-71.02,-49.67,-71.0,-51.87,0,0,15,0,2,0,0,0,0,32.4
399,13,TIMEOUT,5000,1.0,0,-51.223,-71.87,-56.17,-44.78,-52.72,0,0,0,40,1,0,0,0,0,32.4
400,27,TIMEOUT,4509,0.9018,0,-62.91,0.13,-50.67,-65.79,-72.27,0,26,0,0,2,0,0,0,0,32.5
